[RTREE] This is node 1008 at depth: 4, the bounding box is (894.804,209.953), (973.64,856.398), leaf: 0, edge: 1
[RTREE] This is node 501 at depth: 4, the bounding box is (-341.635,-15.9006), (880.863,726.723), leaf: 0, edge: 1
[RTREE] This is node 259 at depth: 4, the bounding box is (-463.175,78.376), (964.113,554.825), leaf: 0, edge: 1
[RTREE] This is node 454 at depth: 4, the bounding box is (-412.51,-5.5155), (489.103,619.04), leaf: 0, edge: 1
[RTREE] This is node 466 at depth: 4, the bounding box is (-488.317,-59.2882), (528.428,153.901), leaf: 0, edge: 1
[RTREE] This is node 480 at depth: 4, the bounding box is (-605.468,31.3643), (37.358,46.0236), leaf: 0, edge: 1
[RTREE] This is node 520 at depth: 4, the bounding box is (-683.668,218.821), (52.2007,409.332), leaf: 0, edge: 1
[RTREE] This is node 522 at depth: 4, the bounding box is (-590.314,44.3731), (55.5759,324.509), leaf: 0, edge: 1
[RTREE] This is node 525 at depth: 4, the bounding box is (-823.871,95.9583), (-545.362,490.438), leaf: 0, edge: 1
[RTREE] This is node 557 at depth: 4, the bounding box is (-807.521,51.5073), (374.502,312.673), leaf: 0, edge: 1
[RTREE] This is node 561 at depth: 4, the bounding box is (-899.569,15.0622), (444.99,418.928), leaf: 0, edge: 1
[RTREE] This is node 563 at depth: 4, the bounding box is (-189.098,-23.5361), (490.423,485.461), leaf: 0, edge: 1
[RTREE] This is node 568 at depth: 4, the bounding box is (-655.306,681.435), (939.108,725.141), leaf: 0, edge: 1
[RTREE] This is node 376 at depth: 3, the bounding box is (-911.179,-59.2882), (964.113,765.187), leaf: 1, edge: 0
[RTREE] This is node 409 at depth: 4, the bounding box is (-926.7,-713.607), (188.504,539.803), leaf: 0, edge: 1
[RTREE] This is node 289 at depth: 4, the bounding box is (-819.83,181.537), (-392.771,467.558), leaf: 0, edge: 1
[RTREE] This is node 222 at depth: 4, the bounding box is (-778.656,-211.032), (32.4853,496.313), leaf: 0, edge: 1
[RTREE] This is node 257 at depth: 4, the bounding box is (-818.832,-436.232), (-690.784,406.203), leaf: 0, edge: 1
[RTREE] This is node 262 at depth: 4, the bounding box is (-733.603,-149.889), (-489.481,446.051), leaf: 0, edge: 1
[RTREE] This is node 437 at depth: 4, the bounding box is (-788.888,-591.093), (-112.772,-168.711), leaf: 0, edge: 1
[RTREE] This is node 448 at depth: 4, the bounding box is (-663.259,-550.741), (-278.984,290.467), leaf: 0, edge: 1
[RTREE] This is node 460 at depth: 4, the bounding box is (-733.469,-568.79), (-284.612,58.7583), leaf: 0, edge: 1
[RTREE] This is node 487 at depth: 4, the bounding box is (-961.525,-679.535), (-78.2984,-226.207), leaf: 0, edge: 1
[RTREE] This is node 490 at depth: 4, the bounding box is (-956.28,-307.771), (-267.798,304.753), leaf: 0, edge: 1
[RTREE] This is node 536 at depth: 4, the bounding box is (-718.939,-498.188), (2.48963,-275.179), leaf: 0, edge: 1
[RTREE] This is node 542 at depth: 4, the bounding box is (-356.839,-626.436), (11.7434,489.999), leaf: 0, edge: 1
[RTREE] This is node 545 at depth: 4, the bounding box is (-751.492,-348.652), (85.5864,-242.305), leaf: 0, edge: 1
[RTREE] This is node 549 at depth: 4, the bounding box is (-904.847,-261.686), (-156.029,199.168), leaf: 0, edge: 1
[RTREE] This is node 553 at depth: 4, the bounding box is (-325.441,-182.022), (-21.325,-76.9331), leaf: 0, edge: 1
[RTREE] This is node 572 at depth: 4, the bounding box is (-632.965,-583.762), (-378.205,-467.933), leaf: 0, edge: 1
[RTREE] This is node 392 at depth: 3, the bounding box is (-961.525,-713.607), (188.504,539.803), leaf: 1, edge: 0
[RTREE] This is node 408 at depth: 4, the bounding box is (-288.467,66.0558), (559.747,176.224), leaf: 0, edge: 1
[RTREE] This is node 140 at depth: 4, the bounding box is (-410.081,-385.428), (230.968,444.227), leaf: 0, edge: 1
[RTREE] This is node 318 at depth: 4, the bounding box is (-445.309,-284.227), (330.291,342.577), leaf: 0, edge: 1
[RTREE] This is node 411 at depth: 4, the bounding box is (-230.435,-166.57), (-89.9665,492.575), leaf: 0, edge: 1
[RTREE] This is node 417 at depth: 4, the bounding box is (-272.477,-99.5654), (406.066,349.835), leaf: 0, edge: 1
[RTREE] This is node 421 at depth: 4, the bounding box is (-382.817,-337.019), (274.166,-21.8979), leaf: 0, edge: 1
[RTREE] This is node 424 at depth: 4, the bounding box is (-307.287,-336.23), (-270.571,378.218), leaf: 0, edge: 1
[RTREE] This is node 425 at depth: 4, the bounding box is (-430.176,-62.3454), (309.645,-0.770932), leaf: 0, edge: 1
[RTREE] This is node 429 at depth: 3, the bounding box is (-445.309,-385.428), (559.747,492.575), leaf: 1, edge: 0
[RTREE] This is node 414 at depth: 4, the bounding box is (-825.172,-160.194), (600.425,-140.886), leaf: 0, edge: 1
[RTREE] This is node 336 at depth: 4, the bounding box is (-455.276,-84.5487), (-312.022,5.841), leaf: 0, edge: 1
[RTREE] This is node 341 at depth: 4, the bounding box is (-407.228,91.1839), (608.285,423.541), leaf: 0, edge: 1
[RTREE] This is node 343 at depth: 4, the bounding box is (-563.771,-19.0471), (177.029,123.697), leaf: 0, edge: 1
[RTREE] This is node 350 at depth: 4, the bounding box is (-441.367,151.404), (-366.787,245.267), leaf: 0, edge: 1
[RTREE] This is node 354 at depth: 4, the bounding box is (-594.932,-158.703), (-292.226,732.031), leaf: 0, edge: 1
[RTREE] This is node 430 at depth: 4, the bounding box is (485.051,218.227), (944.061,270.53), leaf: 0, edge: 1
[RTREE] This is node 444 at depth: 4, the bounding box is (-746.201,141.026), (-500.281,382.946), leaf: 0, edge: 1
[RTREE] This is node 538 at depth: 4, the bounding box is (-597.16,-146.446), (-485.477,645.975), leaf: 0, edge: 1
[RTREE] This is node 571 at depth: 4, the bounding box is (-929.328,-118.426), (41.6434,645.331), leaf: 0, edge: 1
[RTREE] This is node 576 at depth: 4, the bounding box is (-666.906,-107.98), (842.369,635.471), leaf: 0, edge: 1
[RTREE] This is node 467 at depth: 3, the bounding box is (-929.328,-160.194), (944.061,732.031), leaf: 1, edge: 0
[RTREE] This is node 363 at depth: 4, the bounding box is (-208.639,-483.511), (-151.034,647.09), leaf: 0, edge: 1
[RTREE] This is node 365 at depth: 4, the bounding box is (-519.74,-350.05), (-467.521,228.374), leaf: 0, edge: 1
[RTREE] This is node 375 at depth: 4, the bounding box is (-559.748,-243.678), (-5.64571,385.581), leaf: 0, edge: 1
[RTREE] This is node 400 at depth: 4, the bounding box is (-417.459,-244.161), (-41.5159,483.893), leaf: 0, edge: 1
[RTREE] This is node 433 at depth: 4, the bounding box is (-222.064,-268.388), (365.747,347.761), leaf: 0, edge: 1
[RTREE] This is node 462 at depth: 4, the bounding box is (-696.259,-202.623), (-428.584,693.705), leaf: 0, edge: 1
[RTREE] This is node 511 at depth: 4, the bounding box is (-179.759,-489.885), (-41.7831,801.422), leaf: 0, edge: 1
[RTREE] This is node 482 at depth: 3, the bounding box is (-696.259,-489.885), (365.747,801.422), leaf: 1, edge: 0
[RTREE] This is node 337 at depth: 4, the bounding box is (-47.7246,-233.441), (173.957,-169.642), leaf: 0, edge: 1
[RTREE] This is node 282 at depth: 4, the bounding box is (91.3851,-431.378), (442.886,802.601), leaf: 0, edge: 1
[RTREE] This is node 331 at depth: 4, the bounding box is (86.3125,66.8618), (312.243,210.63), leaf: 0, edge: 1
[RTREE] This is node 340 at depth: 4, the bounding box is (-28.0109,-634.315), (45.0178,-398.657), leaf: 0, edge: 1
[RTREE] This is node 346 at depth: 4, the bounding box is (425.169,13.3794), (775.37,121.898), leaf: 0, edge: 1
[RTREE] This is node 464 at depth: 4, the bounding box is (152.338,-695.707), (569.505,210.376), leaf: 0, edge: 1
[RTREE] This is node 469 at depth: 4, the bounding box is (38.4404,-415.417), (796.982,782.69), leaf: 0, edge: 1
[RTREE] This is node 474 at depth: 4, the bounding box is (40.2204,-464.362), (211.152,-431.352), leaf: 0, edge: 1
[RTREE] This is node 574 at depth: 4, the bounding box is (1.16534,-224.436), (786.353,534.525), leaf: 0, edge: 1
[RTREE] This is node 493 at depth: 3, the bounding box is (-47.7246,-695.707), (796.982,802.601), leaf: 1, edge: 0
[RTREE] This is node 274 at depth: 4, the bounding box is (-452.256,396.5), (-363.53,797.461), leaf: 0, edge: 1
[RTREE] This is node 334 at depth: 4, the bounding box is (-444.714,303.933), (-169.231,733.545), leaf: 0, edge: 1
[RTREE] This is node 510 at depth: 4, the bounding box is (-667.267,93.6458), (-666.614,762.585), leaf: 0, edge: 1
[RTREE] This is node 523 at depth: 4, the bounding box is (-894.593,21.4854), (-305.49,530.163), leaf: 0, edge: 1
[RTREE] This is node 529 at depth: 4, the bounding box is (183.03,559.467), (243.135,780.943), leaf: 0, edge: 1
[RTREE] This is node 562 at depth: 3, the bounding box is (-894.593,21.4854), (243.135,797.461), leaf: 1, edge: 0
[RTREE] This is node 368 at depth: 4, the bounding box is (-807.735,-67.0383), (-501.446,154.475), leaf: 0, edge: 1
[RTREE] This is node 573 at depth: 3, the bounding box is (-807.735,-67.0383), (-501.446,154.475), leaf: 1, edge: 0
[RTREE] This is node 439 at depth: 4, the bounding box is (798.397,-754.155), (798.94,770.945), leaf: 0, edge: 1
[RTREE] This is node 277 at depth: 4, the bounding box is (394.834,-722.088), (441.915,688.322), leaf: 0, edge: 1
[RTREE] This is node 436 at depth: 4, the bounding box is (552.945,-510.717), (770.508,8.33483), leaf: 0, edge: 1
[RTREE] This is node 443 at depth: 4, the bounding box is (720.877,491.384), (830.001,764.516), leaf: 0, edge: 1
[RTREE] This is node 475 at depth: 4, the bounding box is (476.35,-424.409), (722.549,722.834), leaf: 0, edge: 1
[RTREE] This is node 559 at depth: 4, the bounding box is (400.745,-413.136), (473.582,568.735), leaf: 0, edge: 1
[RTREE] This is node 578 at depth: 4, the bounding box is (804.492,-243.876), (908.512,730.643), leaf: 0, edge: 1
[RTREE] This is node 579 at depth: 3, the bounding box is (394.834,-754.155), (908.512,770.945), leaf: 1, edge: 0
[RTREE] This is node 476 at depth: 4, the bounding box is (702.516,-259.043), (941.362,-210.149), leaf: 0, edge: 1
[RTREE] This is node 383 at depth: 4, the bounding box is (-441.38,-218.518), (787.127,-117.274), leaf: 0, edge: 1
[RTREE] This is node 581 at depth: 3, the bounding box is (-441.38,-259.043), (941.362,-117.274), leaf: 1, edge: 0
[RTREE] This is node 577 at depth: 4, the bounding box is (-755.736,-876.942), (-588.57,-816.629), leaf: 0, edge: 1
[RTREE] This is node 434 at depth: 4, the bounding box is (-714.585,-403.667), (730.841,-324.609), leaf: 0, edge: 1
[RTREE] This is node 534 at depth: 4, the bounding box is (-314.784,-482.99), (822.501,-291.083), leaf: 0, edge: 1
[RTREE] This is node 540 at depth: 4, the bounding box is (-719.097,-825.759), (932.783,163.94), leaf: 0, edge: 1
[RTREE] This is node 548 at depth: 4, the bounding box is (-605.615,-839.091), (677.005,-650.762), leaf: 0, edge: 1
[RTREE] This is node 560 at depth: 4, the bounding box is (-692.951,-755.284), (786.033,-524.8), leaf: 0, edge: 1
[RTREE] This is node 567 at depth: 4, the bounding box is (-719.311,-224.041), (302.377,352.243), leaf: 0, edge: 1
[RTREE] This is node 575 at depth: 4, the bounding box is (-241.494,-656.61), (732.256,-386.813), leaf: 0, edge: 1
[RTREE] This is node 584 at depth: 3, the bounding box is (-755.736,-876.942), (932.783,352.243), leaf: 1, edge: 0
[RTREE] This is node 19 at depth: 2, the bounding box is (-966.835,-906.963), (964.113,802.601), leaf: 0, edge: 0
[RTREE] This is node 139 at depth: 4, the bounding box is (-763.316,-982.67), (-266.099,-852.791), leaf: 0, edge: 1
[RTREE] This is node 21 at depth: 4, the bounding box is (-189.756,-857.495), (320.468,-504.263), leaf: 0, edge: 1
[RTREE] This is node 29 at depth: 4, the bounding box is (-760.401,-812.86), (24.266,-655.266), leaf: 0, edge: 1
[RTREE] This is node 34 at depth: 4, the bounding box is (-921.327,-956.031), (172.237,-210.981), leaf: 0, edge: 1
[RTREE] This is node 72 at depth: 4, the bounding box is (-730.855,-612.904), (723.572,-573.824), leaf: 0, edge: 1
[RTREE] This is node 142 at depth: 4, the bounding box is (-838.633,-866.815), (762.48,-316.057), leaf: 0, edge: 1
[RTREE] This is node 143 at depth: 4, the bounding box is (-177.611,-696.185), (900.074,-522.982), leaf: 0, edge: 1
[RTREE] This is node 149 at depth: 4, the bounding box is (-575.169,-812.689), (124.579,-217.951), leaf: 0, edge: 1
[RTREE] This is node 186 at depth: 4, the bounding box is (-111.641,-956.763), (47.4068,-453.146), leaf: 0, edge: 1
[RTREE] This is node 187 at depth: 4, the bounding box is (-207.045,-900.263), (706.754,-772.369), leaf: 0, edge: 1
[RTREE] This is node 208 at depth: 4, the bounding box is (-816.417,-724.25), (-632.593,-522.37), leaf: 0, edge: 1
[RTREE] This is node 214 at depth: 4, the bounding box is (-527.386,-950.206), (274.969,-851.612), leaf: 0, edge: 1
[RTREE] This is node 221 at depth: 4, the bounding box is (-270.817,-730.069), (842.202,-557.994), leaf: 0, edge: 1
[RTREE] This is node 224 at depth: 4, the bounding box is (-856.821,-684.366), (-227.508,-282.165), leaf: 0, edge: 1
[RTREE] This is node 265 at depth: 4, the bounding box is (-688.412,-831.489), (-336.459,-808.351), leaf: 0, edge: 1
[RTREE] This is node 268 at depth: 4, the bounding box is (-340.143,-854.815), (608.36,-804.314), leaf: 0, edge: 1
[RTREE] This is node 154 at depth: 3, the bounding box is (-921.327,-982.67), (900.074,-210.981), leaf: 1, edge: 0
[RTREE] This is node 328 at depth: 2, the bounding box is (-921.327,-982.67), (900.074,-210.981), leaf: 0, edge: 0
[RTREE] This is node 431 at depth: 4, the bounding box is (-803.671,-897.766), (933.511,-814.008), leaf: 0, edge: 1
[RTREE] This is node 477 at depth: 3, the bounding box is (-803.671,-897.766), (933.511,-814.008), leaf: 1, edge: 0
[RTREE] This is node 307 at depth: 4, the bounding box is (-676.813,-849.996), (-59.0947,266.856), leaf: 0, edge: 1
[RTREE] This is node 311 at depth: 4, the bounding box is (-505.816,-843.577), (-310.474,-795.097), leaf: 0, edge: 1
[RTREE] This is node 327 at depth: 3, the bounding box is (-676.813,-849.996), (-59.0947,266.856), leaf: 1, edge: 0
[RTREE] This is node 500 at depth: 4, the bounding box is (-27.1626,-848.876), (780.995,-817.542), leaf: 0, edge: 1
[RTREE] This is node 312 at depth: 4, the bounding box is (326.279,-780.557), (372.013,-585.945), leaf: 0, edge: 1
[RTREE] This is node 456 at depth: 4, the bounding box is (456.517,-822.468), (821.788,176.214), leaf: 0, edge: 1
[RTREE] This is node 465 at depth: 4, the bounding box is (-122.366,-665.85), (118.924,-647.786), leaf: 0, edge: 1
[RTREE] This is node 471 at depth: 4, the bounding box is (-120.116,-313.633), (807.452,377.815), leaf: 0, edge: 1
[RTREE] This is node 484 at depth: 4, the bounding box is (-130.099,-333.596), (190.054,-171.382), leaf: 0, edge: 1
[RTREE] This is node 503 at depth: 4, the bounding box is (-156.795,-857.696), (607.815,-417.116), leaf: 0, edge: 1
[RTREE] This is node 515 at depth: 4, the bounding box is (-164.346,-75.5251), (385.031,154.643), leaf: 0, edge: 1
[RTREE] This is node 530 at depth: 4, the bounding box is (-31.2013,-764.77), (-0.235756,-353.358), leaf: 0, edge: 1
[RTREE] This is node 353 at depth: 3, the bounding box is (-164.346,-857.696), (821.788,377.815), leaf: 1, edge: 0
[RTREE] This is node 260 at depth: 4, the bounding box is (-233.915,-740.893), (-9.59672,237.633), leaf: 0, edge: 1
[RTREE] This is node 385 at depth: 3, the bounding box is (-233.915,-740.893), (-9.59672,237.633), leaf: 1, edge: 0
[RTREE] This is node 506 at depth: 4, the bounding box is (-573.653,-676.003), (188.734,465.652), leaf: 0, edge: 1
[RTREE] This is node 449 at depth: 4, the bounding box is (-712.072,-891.998), (590.759,-198.013), leaf: 0, edge: 1
[RTREE] This is node 472 at depth: 4, the bounding box is (-363.168,-793.662), (535.668,695.074), leaf: 0, edge: 1
[RTREE] This is node 359 at depth: 4, the bounding box is (164.825,-539.636), (295.18,-182.942), leaf: 0, edge: 1
[RTREE] This is node 380 at depth: 4, the bounding box is (-592.682,-257.37), (-91.455,-219.08), leaf: 0, edge: 1
[RTREE] This is node 393 at depth: 4, the bounding box is (-330.163,-454.537), (-99.3652,-312.238), leaf: 0, edge: 1
[RTREE] This is node 451 at depth: 4, the bounding box is (-748.1,-494.302), (376.94,-156.985), leaf: 0, edge: 1
[RTREE] This is node 481 at depth: 4, the bounding box is (-258.902,-426.974), (237.702,-259.535), leaf: 0, edge: 1
[RTREE] This is node 485 at depth: 4, the bounding box is (-448.547,-746.031), (241.995,-407.549), leaf: 0, edge: 1
[RTREE] This is node 495 at depth: 4, the bounding box is (-594.498,-449.841), (628.457,-21.3663), leaf: 0, edge: 1
[RTREE] This is node 499 at depth: 4, the bounding box is (-423.547,-376.831), (897.649,244.295), leaf: 0, edge: 1
[RTREE] This is node 504 at depth: 4, the bounding box is (26.862,-68.2336), (470.034,675.454), leaf: 0, edge: 1
[RTREE] This is node 512 at depth: 4, the bounding box is (92.9994,-880.139), (943.726,-571.944), leaf: 0, edge: 1
[RTREE] This is node 517 at depth: 4, the bounding box is (-697.391,-364.005), (473.485,198.916), leaf: 0, edge: 1
[RTREE] This is node 526 at depth: 4, the bounding box is (-556.24,-559.228), (963.433,-253.631), leaf: 0, edge: 1
[RTREE] This is node 401 at depth: 3, the bounding box is (-748.1,-891.998), (963.433,695.074), leaf: 1, edge: 0
[RTREE] This is node 320 at depth: 4, the bounding box is (183.605,397.895), (485.317,587.389), leaf: 0, edge: 1
[RTREE] This is node 413 at depth: 4, the bounding box is (253.131,-774.712), (703.937,589.501), leaf: 0, edge: 1
[RTREE] This is node 176 at depth: 4, the bounding box is (-4.16962,-753.898), (211.378,663.517), leaf: 0, edge: 1
[RTREE] This is node 179 at depth: 4, the bounding box is (-216.73,-906.659), (434.676,291.5), leaf: 0, edge: 1
[RTREE] This is node 300 at depth: 4, the bounding box is (208.41,-800.839), (661.902,494.337), leaf: 0, edge: 1
[RTREE] This is node 324 at depth: 4, the bounding box is (257.767,-160.659), (848.904,312.686), leaf: 0, edge: 1
[RTREE] This is node 426 at depth: 4, the bounding box is (-134.508,-728.443), (378.785,21.5749), leaf: 0, edge: 1
[RTREE] This is node 428 at depth: 4, the bounding box is (-144.038,-602.055), (237.827,202.778), leaf: 0, edge: 1
[RTREE] This is node 531 at depth: 3, the bounding box is (-216.73,-906.659), (848.904,663.517), leaf: 1, edge: 0
[RTREE] This is node 532 at depth: 2, the bounding box is (-803.671,-906.659), (963.433,695.074), leaf: 0, edge: 0
[RTREE] This is node 248 at depth: 4, the bounding box is (225.035,-553.169), (984.429,-499.938), leaf: 0, edge: 1
[RTREE] This is node 287 at depth: 3, the bounding box is (225.035,-553.169), (984.429,-499.938), leaf: 1, edge: 0
[RTREE] This is node 189 at depth: 4, the bounding box is (546.721,-603.746), (709.483,67.9172), leaf: 0, edge: 1
[RTREE] This is node 314 at depth: 3, the bounding box is (546.721,-603.746), (709.483,67.9172), leaf: 1, edge: 0
[RTREE] This is node 325 at depth: 4, the bounding box is (-97.2245,-766.933), (717.373,-722.844), leaf: 0, edge: 1
[RTREE] This is node 258 at depth: 4, the bounding box is (63.8297,-706.355), (853.034,-653.689), leaf: 0, edge: 1
[RTREE] This is node 138 at depth: 4, the bounding box is (-973.239,-676.083), (954.529,-363.122), leaf: 0, edge: 1
[RTREE] This is node 172 at depth: 4, the bounding box is (90.2068,-817.621), (767.863,-181.171), leaf: 0, edge: 1
[RTREE] This is node 174 at depth: 4, the bounding box is (124.196,-582.711), (831.415,40.0531), leaf: 0, edge: 1
[RTREE] This is node 241 at depth: 4, the bounding box is (-664.679,-701.629), (509.468,-322.808), leaf: 0, edge: 1
[RTREE] This is node 269 at depth: 4, the bounding box is (223.561,-483.404), (750.511,-376.03), leaf: 0, edge: 1
[RTREE] This is node 319 at depth: 4, the bounding box is (309.666,-810.947), (867.421,-408.574), leaf: 0, edge: 1
[RTREE] This is node 676 at depth: 3, the bounding box is (-973.239,-817.621), (954.529,40.0531), leaf: 1, edge: 0
[RTREE] This is node 27 at depth: 4, the bounding box is (729.981,-613.122), (847.765,-269.068), leaf: 0, edge: 1
[RTREE] This is node 84 at depth: 4, the bounding box is (727.474,235.957), (896.314,264.636), leaf: 0, edge: 1
[RTREE] This is node 753 at depth: 3, the bounding box is (727.474,-613.122), (896.314,264.636), leaf: 1, edge: 0
[RTREE] This is node 281 at depth: 4, the bounding box is (97.6812,645.425), (932.152,694.885), leaf: 0, edge: 1
[RTREE] This is node 780 at depth: 3, the bounding box is (97.6812,645.425), (932.152,694.885), leaf: 1, edge: 0
[RTREE] This is node 781 at depth: 2, the bounding box is (-973.239,-817.621), (984.429,694.885), leaf: 0, edge: 0
[RTREE] This is node 708 at depth: 4, the bounding box is (-768.955,-857.192), (-551.59,-551.981), leaf: 0, edge: 1
[RTREE] This is node 703 at depth: 4, the bounding box is (-899.958,-868.26), (-212.87,180.543), leaf: 0, edge: 1
[RTREE] This is node 717 at depth: 3, the bounding box is (-899.958,-868.26), (-212.87,180.543), leaf: 1, edge: 0
[RTREE] This is node 855 at depth: 2, the bounding box is (-899.958,-868.26), (-212.87,180.543), leaf: 0, edge: 0
[RTREE] This is node 904 at depth: 4, the bounding box is (138.58,527.542), (927.836,624.65), leaf: 0, edge: 1
[RTREE] This is node 907 at depth: 3, the bounding box is (138.58,527.542), (927.836,624.65), leaf: 1, edge: 0
[RTREE] This is node 793 at depth: 4, the bounding box is (197.378,624.585), (985.363,778.822), leaf: 0, edge: 1
[RTREE] This is node 949 at depth: 4, the bounding box is (399.39,220.79), (937.859,782.15), leaf: 0, edge: 1
[RTREE] This is node 974 at depth: 3, the bounding box is (197.378,220.79), (985.363,782.15), leaf: 1, edge: 0
[RTREE] This is node 1023 at depth: 2, the bounding box is (138.58,220.79), (985.363,782.15), leaf: 0, edge: 0
[RTREE] This is node 118 at depth: 4, the bounding box is (512.764,340.634), (754.113,971.82), leaf: 0, edge: 1
[RTREE] This is node 799 at depth: 3, the bounding box is (512.764,340.634), (754.113,971.82), leaf: 1, edge: 0
[RTREE] This is node 911 at depth: 4, the bounding box is (-758.074,-504.792), (-279.882,936.362), leaf: 0, edge: 1
[RTREE] This is node 9 at depth: 4, the bounding box is (-583.737,-521.573), (746.163,687.463), leaf: 0, edge: 1
[RTREE] This is node 94 at depth: 4, the bounding box is (-402.537,-414.311), (36.4896,-67.1963), leaf: 0, edge: 1
[RTREE] This is node 644 at depth: 4, the bounding box is (548.054,-209.952), (691.631,631.9), leaf: 0, edge: 1
[RTREE] This is node 880 at depth: 4, the bounding box is (-786.925,-112.158), (557.52,854.494), leaf: 0, edge: 1
[RTREE] This is node 887 at depth: 4, the bounding box is (-36.9071,-479.387), (756.812,954.142), leaf: 0, edge: 1
[RTREE] This is node 926 at depth: 4, the bounding box is (-217.263,-551.107), (499.835,790.908), leaf: 0, edge: 1
[RTREE] This is node 931 at depth: 4, the bounding box is (-500.502,414.603), (400.199,856.069), leaf: 0, edge: 1
[RTREE] This is node 933 at depth: 4, the bounding box is (251.729,855.264), (709.704,945.808), leaf: 0, edge: 1
[RTREE] This is node 943 at depth: 4, the bounding box is (-185.221,21.6647), (443.702,869.122), leaf: 0, edge: 1
[RTREE] This is node 962 at depth: 4, the bounding box is (-353.217,319.496), (-307.154,898.545), leaf: 0, edge: 1
[RTREE] This is node 1076 at depth: 4, the bounding box is (-328.684,-310.387), (578.678,938.555), leaf: 0, edge: 1
[RTREE] This is node 640 at depth: 3, the bounding box is (-786.925,-551.107), (756.812,954.142), leaf: 1, edge: 0
[RTREE] This is node 655 at depth: 4, the bounding box is (337.359,-257.218), (690.522,929.511), leaf: 0, edge: 1
[RTREE] This is node 101 at depth: 4, the bounding box is (-676.133,-153.355), (810.155,982.269), leaf: 0, edge: 1
[RTREE] This is node 145 at depth: 4, the bounding box is (-195.886,-122.919), (-149.681,910.108), leaf: 0, edge: 1
[RTREE] This is node 629 at depth: 4, the bounding box is (-20.4411,-40.4749), (618.011,516.649), leaf: 0, edge: 1
[RTREE] This is node 672 at depth: 4, the bounding box is (79.9917,-197.45), (100.589,816.574), leaf: 0, edge: 1
[RTREE] This is node 681 at depth: 4, the bounding box is (-66.5071,776.947), (511.465,932.779), leaf: 0, edge: 1
[RTREE] This is node 704 at depth: 4, the bounding box is (-12.4701,-3.50018), (773.489,975.265), leaf: 0, edge: 1
[RTREE] This is node 725 at depth: 4, the bounding box is (-96.0473,240.234), (215.501,916.628), leaf: 0, edge: 1
[RTREE] This is node 756 at depth: 4, the bounding box is (376.627,-155.437), (465.935,967.903), leaf: 0, edge: 1
[RTREE] This is node 826 at depth: 4, the bounding box is (-446.987,711.327), (-50.9091,822.465), leaf: 0, edge: 1
[RTREE] This is node 858 at depth: 4, the bounding box is (-458.736,-237.007), (463.048,869.043), leaf: 0, edge: 1
[RTREE] This is node 884 at depth: 4, the bounding box is (-496.546,-70.9186), (-449.184,891.222), leaf: 0, edge: 1
[RTREE] This is node 888 at depth: 4, the bounding box is (-624.893,440.342), (-158.016,969.886), leaf: 0, edge: 1
[RTREE] This is node 940 at depth: 4, the bounding box is (-617.24,483.283), (67.3905,963.124), leaf: 0, edge: 1
[RTREE] This is node 129 at depth: 3, the bounding box is (-676.133,-257.218), (810.155,982.269), leaf: 1, edge: 0
[RTREE] This is node 57 at depth: 4, the bounding box is (-499.885,508.017), (-273.634,575.683), leaf: 0, edge: 1
[RTREE] This is node 13 at depth: 4, the bounding box is (-266.21,169.388), (493.923,634.153), leaf: 0, edge: 1
[RTREE] This is node 46 at depth: 4, the bounding box is (-558.968,-48.541), (151.912,506.083), leaf: 0, edge: 1
[RTREE] This is node 99 at depth: 4, the bounding box is (-238.543,-10.0819), (13.5915,498.036), leaf: 0, edge: 1
[RTREE] This is node 107 at depth: 3, the bounding box is (-558.968,-48.541), (493.923,634.153), leaf: 1, edge: 0
[RTREE] This is node 106 at depth: 4, the bounding box is (-94.69,-357.016), (596.755,117.694), leaf: 0, edge: 1
[RTREE] This is node 41 at depth: 4, the bounding box is (-13.7441,64.9288), (292.629,90.4146), leaf: 0, edge: 1
[RTREE] This is node 613 at depth: 3, the bounding box is (-94.69,-357.016), (596.755,117.694), leaf: 1, edge: 0
[RTREE] This is node 119 at depth: 4, the bounding box is (-108.921,-126.555), (-10.3112,607.738), leaf: 0, edge: 1
[RTREE] This is node 5 at depth: 4, the bounding box is (-162.616,46.8913), (200.125,481.271), leaf: 0, edge: 1
[RTREE] This is node 58 at depth: 4, the bounding box is (275.924,-383.508), (550.88,501.043), leaf: 0, edge: 1
[RTREE] This is node 60 at depth: 4, the bounding box is (-204.456,137.326), (14.2441,190.949), leaf: 0, edge: 1
[RTREE] This is node 75 at depth: 4, the bounding box is (6.63601,144.42), (368.322,483.277), leaf: 0, edge: 1
[RTREE] This is node 632 at depth: 3, the bounding box is (-204.456,-383.508), (550.88,607.738), leaf: 1, edge: 0
[RTREE] This is node 630 at depth: 4, the bounding box is (-446.231,-63.2518), (281.455,87.5868), leaf: 0, edge: 1
[RTREE] This is node 74 at depth: 4, the bounding box is (-283.297,-35.6309), (577.502,700.985), leaf: 0, edge: 1
[RTREE] This is node 113 at depth: 4, the bounding box is (-346.036,54.2985), (355.548,900.232), leaf: 0, edge: 1
[RTREE] This is node 115 at depth: 4, the bounding box is (-317.833,587.477), (-70.4299,905.947), leaf: 0, edge: 1
[RTREE] This is node 148 at depth: 4, the bounding box is (-248.608,575.176), (194.87,882.584), leaf: 0, edge: 1
[RTREE] This is node 643 at depth: 4, the bounding box is (-538.611,213.422), (544.065,616.078), leaf: 0, edge: 1
